truth,up,false
truth,down,false
truth,left,false
truth,right,false
kind,fullest,false
fullest,all,false
fuck,pull,false
fuck,push,false
you re,am,false
your,am,false
you re,i am,false
your,i am,false
wear,yes,false
that s,bring,false
play,accidents,false
within,i am,false
is,got,false
are,got,false
cows,fuckers,false
cats,fuckers,false
dogs,fuckers,false
fuckers,cows,false
fuckers,cats,false
fuckers,dogs,false
as,how,false
how,as,false
get,i,false
got,i,false
you,dandelions,false
i,dandelions,false
me,dandelions,false
dandelions,me,false
us,dandelions,false
dandelions,us,false
we,dandelions,false
they,dandelions,false
dandelions,they,false
let,behind,false
behind,let,false
let,forward,false
forward,let,false
be,bone,false
bone,be,false
be,hold,false
hold,be,false
circles,chewing,false
me,meetings,false
you,meetings,false
i,meetings,false
they,meetings,false
he,meetings,false
she,meetings,false
scene,it,false
me,problem,false
i,problem,false
they,problem,false
them,problem,false
we,problem,false
us,problem,false
he,problem,false
she,problem,false
that s,did,false
scene,know,false
is,likes,false
good,gg,false
gg,game,false
game,gg,false
gg,good,false
very,tie,false
very,win,false
very,lose,false
of,get,false
of,got,false
get,of,false
got,of,false
doing,get,false
doing,got,false
wtf,the,false
wtf,what,false
wtf,fuck,false
the,wtf,false
what,wtf,false
fuck,wtf,false
get,try,false
got,try,false
try,got,false
try,get,false
for,purge,false
must,yes,false
must,no,false
must,maybe,false
yes,must,false
no,must,false
maybe,must,false
the,out,false
the,maybe,false
talking,strike,false
strike,serious,false
strike,talking,false
on,meant,false
out,meant,false
meant,on,false
meant,out,false
is,hey,false
hey,is,false
are,hey,false
hey,are,false
shit,fullest,false
crap,fullest,false
fullest,buy,false
much,all,false
on,thank,false
off,thank,false
the,with,false
doing,wanted,false
go,come,false
a,get,false
what,what s,false
what s,what,false
going,you,false
going,me,false
going,i,false
going,us,false
going,we,false
going,they,false
going,them,false
going,it,false
going,that,false
going,this,false
on,need,false
off,need,false
the,do,false
on,don t,false
off,don t,false
don t,on,false
don t,off,false
going,get,false
thing,black,false
thing,white,false
thing,red,false
thing,green,false
thing,blue,false
thing,yello,false
thing,orange,false
thing,purple,false
try,talk,false
they,games,false
do,yes,false
do,no,false
do,maybe,false
instrument,fubar,false
be,do,false
do,be,false
eat,do,false
doing,why,false
is,see,false
are,see,false
gotta,fortunate,false
gotta,spying,false
complete,of,false
to,for,false
i ll,all,false
don t,going,false
this,fullest,false
that,fullest,false
what s,know,false
more,it,false
doing,note,false
time,pointless,false
time,decimate,false
they ll,is,false
will,is,false
what,saying,false
saying,you,false
saying,i,false
saying,me,false
saying,us,false
saying,them,false
saying,it,false
saying,he,false
saying,she,false
gotta,misfortune,false
gotta,fortune,false
about,you,false
about,i,false
dogs,good,false
dogs,bad,false
cats,good,false
cats,bad,false
vultures,good,false
vultures,bad,false
dope,go,false
go,dope,false
find,get,false
get,find,false
find,got,false
got,find,false
job,go,false
go,job,false
don t,me,false
me,kill,false
bring,think,false
think,bring,false
think,know,false
know,think,false
ever,mood,false
doing,did,false
i,my,false
me,my,false
without,found,false
much,truth,false
good,who,false
bad,who,false
crazy,think,false
get,fight,false
life,me,false
live,me,false
is,hail,false
hail,use,false
about,perceive,false
fresh,watch,false
i,than,false
me,than,false
you,than,false
us,than,false
we,than,false
they,than,false
them,than,false
he,than,false
she,than,false
than,do,false
do,than,false
i am,life,false
go,gotta,false
the,be,false
be,yet,false
will,they ll,false
putting,gg,false
incrementally,consequences,false
shit s,does,false
i,before,false
i,forward,false
me,before,false
me,forward,false
make,be,false
be,make,false
doing,tell,false
tell,doing,false
gotta,on,false
gotta,off,false
make,perfectly,false
what s,tames,false
something,need,false
done,an,false
an,eggs,false
i,tames,false
tames,i,false
fuck,take,false
use,try,false
to,yes,false
to,no,false
need,think,false
he,fight,false
she,fight,false
should,me,false
could,me,false
would,me,false
i ve,keep,false
my,is,false
get,my,false
have,kill,false
wanna,gotta,false
gotta,wanna,false
much,don t,false
committed,doing,false
we,for,false
me,for,false
bake,ask,false
good,some,false
bad,some,false
what,leave,false
that s,hi,false
that s,hello,false
that s,greetings,false
hi,get s,false
hello,get s,false
greetings,get s,false
potentially,hi,false
potentially,hello,false
potentially,greetings,false
i am,drown,false
am,drown,false
breaking,they,false
breaking,i,false
breaking,he,false
breaking,she,false
challenge,do,false
do,sir,false
sir,do,false
be,how,false
how,be,false
should,got,false
could,got,false
would,got,false
get,shoot,false
shoot,could,false
shoot,would,false
shoot,should,false
true,talking,false
false,talking,false
i am,own,false
own,i am,false
am,own,false
own,am,false
it s,onto,false
want,have,false
have,want,false
have,go,false
me,politics,false
you,politics,false
us,politics,false
we,politics,false
they,politics,false
he,politics,false
she,politics,false
start,done,false
where,hail,false
hail,do,false
do,cooperative,false
our,ok,false
ok,our,false
i,day,false
me,day,false
you,day,false
us,day,false
we,day,false
they,day,false
them,day,false
it,day,false
i,night,false
me,night,false
you,night,false
us,night,false
we,night,false
they,night,false
them,night,false
it,night,false
day,all,false
night,all,false
what,all,false
all,what,false
the,live,false
the,yeah,false
yeah,speed,false
river,their s,false
is,we,false
beat,hi,false
beat,hello,false
beat,greeting,false
hi,fall,false
hello,fall,false
greetings,fall,false
own,of,false
of,own,false
of,should,false
of,could,false
of,would,false
it s,i ve,false
that s,think,false
think,down,false
serious,undesirable,false
a,gotta,false
gotta,a,false
the,gotta,false
gotta,the,false
gotta,resemblance,false
we,tree,false
us,tree,false
me,tree,false
i,tree,false
they,tree,false
he,tree,false
she,tree,false
go,money,false
to,will,false
too,will,false
what s,for,false
for,holding,false
our,to,false
our,too,false
to,bar,false
too,bar,false
a,should,false
a,could,false
a,would,false
i am,why,false
am,why,false
should,don t,false
could,don t,false
would,don t,false
should,hey,false
could,hey,false
would,hey,false
there,not,false
like,had,false
perfectly,this,false
perfectly,that,false
the,have,false
the,has,false
of,with,false
with,against,false
against,that s,false
that s,want,false
overstayed,stop,false
stop,fuck,false
never,hi,false
never,hello,false
never,greetings,false
get,long,false
done,place,false
it s,fucker,false
with,i ve,false
look,going,false
going,look,false
going,tats,false
off,be,false
on,be,false
beat,keep,false
putting,think,false
with,sure,false
i,he,false
i,she,false
have,i ll,false
falling,sure,false
the,them,false
a,i,false
a,they,false
a,them,false
a,he,false
a,she,false
a,it,false
a,that,false
a,this,false
very,really,false
go,day,false
go,night,false
very,to,false
very,too,false
to,want,false
too,want,false
are,cried,false
be,face,false
so,onto,false
dope,cool,false
be,same,false
same,be,false
know,bar,false
come,crime,false
crime,come,false
a,did,false
presses,same,false
same,presses,false
are,mind,false
nothing,yes,false
nothing,no,false
nothing,maybe,false
yes,me,false
much,merge,false
instead,me,false
part,cooperative,false
to,really,false
really,to,false
very,shit,false
very,crap,false
talking,shoot,false
without,take,false
take,perceive,false
perceive,did,false
perceive,take,false
gotta,everything,false
want,how,false
good,his,false
good,her,false
shit,let,false
the,of,false
gets,for,false
doing,stuck,false
to,hey,false
too,hey,false
and,gotta,false
gotta,ok,false
hand,do,false
what,give,false
give,pay,false
pay,give,false
as,hey,false
wasting,i am,false
is,own,false
are,own,false
done,likes,false
likes,done,false
kick,part,false
part,kick,false
get,drown,false
drown,get,false
got,drown,false
drown,got,false
gets,drown,false
drown,gets,false
gots,drown,false
drown,gots,false
cows,wise,false
cats,wise,false
dogs,wise,false
vultures,wise,false
the,on,false
the,off,false
very,get,false
very,got,false
very,gets,false
very,gots,false
will,don t,false
don t,will,false
will,can not,false
don t,is,false
don t,are,false
can not,is,false
can not,are,false
is,don t,false
is,can not,false
are,don t,false
are,can not,false
i am,fall,false
fall,i am,false
on,hi,false
on,hello,false
on,greetings,false
off,hi,false
off,hello,false
off,greetings,false
as,fight,false
those,thing,false
with,is,false
with,are,false
we,he,false
we,she,false
us,he,false
us,she,false
i,he,false
i,she,false
me,he,false
me,she,false
it,he,false
it,she,false
they,he,false
they,she,false
them,he,false
them,she,false
this,he,false
this,she,false
her,he,false
her,she,false
him,he,false
him,she,false
i ve,them,false
them,i ve,false
for,go,false
my,shoot,false
gonna,politics,false
grind,listen,false
company,dandelions,false
dandelions,company,false
go,consequences,false
tell,do,false
duties,ignorant,false
a,bring,false
be,dame,false
were,importance,false
it,nations,false
a,going,false
going,been,false
to,fucker,false
color,hi,false
color,hello,false
color,greetings,false
do,will,false
let s,was,false
was,let s,false
gg,going,false
i am,get,false
live,goal,false
goal,live,false
goal,life,false
me,true,false
me,false,false
i,true,false
i,false,false
you,true,false
you,false,false
us,true,false
us,false,false
we,true,false
we,false,false
they,true,false
they,false,false
he,true,false
he,false,false
she,true,false
she,false,false
than,true,false
than,false,false
it,true,false
it,false,false
people,hi,false
people,hello,false
people,greetings,false
bliss,ready,false
on,get,false
off,get,false
on,got,false
off,got,false
seen,recommend,false
hope,breaking,false
grow,shoot,false
shoot,grow,false
too,is,false
too,are,false
than,should,false
than,could,false
than,would,false
hail,pays,false
the,or,false
see,like,false
my,so,false
fond,serious,false
job,why,false
is,know,false
are,know,false
a,consequences,false
stay,fuck,false
fuck,stay,false
grow,take,false
take,grow,false
a,died,false
are,hear,false
is,hear,false
what,working,false
what,same,false
has,hi,false
has,hello,false
has,greetings,false
very,orders,false
should,going,false
would,going,false
going,god,false
go,going,false
what s,counter,false
counter,we,false
we,striking,false
show,think,false
think,show,false
around,invalid,false
at,you re,false
i am,but,false
what s,will,false
need,gets,false
ready,was,false
with,tames,false
are,go,false
i,how,false
me,how,false
you,how,false
they,how,false
them,how,false
that,how,false
this,how,false
he,how,false
she,how,false
it,how,false
me,potentially,false
we,potentially,false
tell,find,false
off,now,false
an,ok,false
a,ok,false
gotta,wanted,false
without,did,false
with,did,false
loser,your,false
left,think,false
right,think,false
up,think,false
down,think,false
be,survive,false
have,find,false
think,try,false
try,think,false
why,way,false
way,why,false
is,did,false
are,did,false
was,did,false
did,is,false
did,are,false
did,was,false
was,get,false
get,was,false
get,act,false
act,task,false
task,act,false
show,let s,false
you,known,false
i,known,false
me,known,false
they,known,false
them,known,false
this,known,false
that,known,false
then,known,false
he,known,false
she,known,false
it,known,false
give,going,false
going,crickets,false
going,dogs,false
going,cats,false
going,loins,false
going,vultures,false
anything,use,false
go,me,false
go,i,false
go,you,false
go,they,false
go,them,false
go,he,false
go,she,false
go,it,false
get,hey,false
on,well,false
well,same,false
let s,wanna,false
wanna,why,false
wanna,who,false
wanna,when,false
wanna,where,false
at,is,false
at,are,false
is,tames,false
in,know,false
out,know,false
what,wasting,false
who,wasting,false
when,wasting,false
where,wasting,false
why,wasting,false
my,see,false
me,see,false
us,see,false
edge,hey,false
very,need,false
very,push,false
very,wasting,false
very,know,false
very,tames,false
very,speed,false
very,what,false
very,who,false
very,why,false
very,when,false
very,where,false
very,giving,false
very,push,false
need,push,false
push,speed,false
the,come,false
come,consequences,false
culture,armor,false
armor,culture,false
known,slipping,false
very,huh,false
grow,able,false
much,cricket,false
need,yes,false
tell,give,false
hello,now,false
hi,now,false
greetings,now,false
grow,color,false
color,grow,false
color,tell,false
tell,color,false
respect,going,false
going,friendly,false
will,i ve,false
doing,cool,false
doing,cold,false
in,instrument,false
off,instrument,false
do,that s,false
armor,answers,false
before,should,false
before,could,false
before,would,false
hit,thing,false
going,go,false
go,going,false
tell,stuck,false
stuck,tell,false
what s,get,false
my,a,false
a,my,false
an,on,false
an,off,false
you ve,go,false
we,blood,false
the,from,false
eat,hail,false
hail,eat,false
let s,lovely,false
i,beings,false
don t,slipping,false
think,want,false
web,say,false
want,meant,false
get,yet,false
yet,get,false
got,yet,false
yet,got,false
it,go,false
go,games,false
i am,thing,false
i am,see,false
we ve,shoot,false
in,let s,false
out,let s,false
let s,in,false
let s,out,false
me,meant,false
yo,to,false
yo,too,false
to,hello,false
to,hi,false
to,greetings,false
what,incrementally,false
he,lack,false
she,lack,false
look,weed,false
weed,know,false
as,think,false
course,hello,false
course,hi,false
course,greetings,false
hello,play,false
hi,play,false
greetings,play,false
another,a,false
a,another,false
about,could,false
about,would,false
about,should,false
sort,bake,false
fucking,an,false
a,why,false
don t,i ll,false
be,answers,false
our,have,false
sign,go,false
all,closer,false
up,learn,false
down,learn,false
learn,open,false
learn,closed,false
open,learn,false
closed,learn,false
him,my,false
her,my,false
i,my,false
me,my,false
my,do,false
my,doing,false
doing,know,false
new,he,false
new,she,false
new,him,false
new,her,false
doing,know,false
know,guy,false
know,girl,false
very,not,false
very,or,false
very,and,false
live,got,false
got,live,false
very,fool,false
live,don t,false
live,do,false
do,course,false
i ll,me,false
i ll,i,false
i ll,you,false
i ll,us,false
i ll,we,false
i ll,they,false
i ll,them,false
i ll,that,false
i ll,then,false
i ll,this,false
i ll,he,false
i ll,she,false
i ll,him,false
i ll,her,false
something,consequences,false
instrument,kill,false
with,i ll,false
very,ok,false
i ve,why,false
i ve,when,false
i ve,how,false
i ve,what,false
i ve,where,false
i ve,were,false
perfectly,game,false
act,try,false
should,much,false
could,much,false
would,much,false
much,pays,false
me,cool,false
me,hot,false
me,warm,false
you re,to,false
my,up,false
my,down,false
a,overstayed,false
overstayed,think,false
think,spill,false
are,unleash,false
keep,don t,false
keep,can not,false
keep,won t,false
your,do,false
your,don t,false
your,can not,false
your,won t,false
the,each,false
a,or,false
an,or,false
at,or,false
the,or,false
unleash,go,false
a,shoot,false
greatest,up,false
greatest,down,false
give,will,false
that s,fuckers,false
myself,ok,false
for,did,false
for,didn t,false
did,i am,false
didn t,i am,false
i am,did,false
i am,didn t,false
i,fubar,false
me,fubar,false
about,show,false
a,have,false
an,have,false
think,ready,false
has,when,false
eat,work,false
work,eat,false
work,hear,false
back,do,false
forward,do,false
do,game,false
do,did,false
should,ok,false
would,ok,false
could,ok,false
up,found,false
down,found,false
do,i ll,false
don t,i ll,false
i ll,is,false
i ll,isn t,false
i ll,if,false
ball,without,false
know,grind,false
grind,know,false
i am,know,false
bring,yes,false
yes,hell,false
no,hell,false
role,active,false
leave,plant,false
plant,leave,false
against,be,false
be,urinate,false
working,y all,false
know,go,false
get,he,false
get,she,false
really,hi,false
really,hello,false
really,greetings,false
isnâ€™t,do,false
seen,own,false
up,go,false
down,go,false
you ve,why,false
wear,duties,false
a,up,false
an,up,false
up,grind,false
down,grind,false
left,grind,false
right,grind,false
do,to,false
about,feeling,false
mount,feeling,false
bake,do,false
do,to,false
use,let s,false
let s,woke,false
our,just,false
do,was,false
eat,saying,false
saying,think,false
do,river,false
does,river,false
river,do,false
i,taken,false
me,taken,false
taken,i,false
bring,really,false
sir,gal,false
gal,sir,false
wanna,was,false
was,wanna,false
was,have,false
fond,outlive,false
what s,so,false
slipping,source,false
tell,have,false
we,that s,false
me,that s,false
i,that s,false
belligerent,i am,false
at,in,false
at,out,false
ride,job,false
he s,i am,false
ask,we ve,false
nothing,anything,false
shit,need,false
in,keep,false
out,keep,false
are,they ll,false
find,i,false
is,unleash,false
are,unleash,false
the,had,false
had,i ve,false
does,you ve,false
you ve,find,false
hey,alive,false
hey,dead,false
not,do,false
not,don t,false
breaking,fireball,false
nights,thing,false
feels,seams,false
gonna,for,false
that,do,false
should,is,false
could,is,false
would,is,false
a,was,false
an,was,false
consequences,purge,false
ring,game s,false
they,homie,false
them,homie,false
take,think,false
it,any,false
if,way,false
way,shoot,false
they,me,false
they,i,false
they,you,false
they,us,false
they,we,false
they,them,false
they,it,false
it,red,false
it,blue,false
it,green,false
it,yellow,false
it,purple,false
it,orange,false
it,black,false
it,white,false
unleash,know,false
not,same,false
he,homie,false
she,homie,false
i,dandy,false
me,dandy,false
we ve,challenge,false
importance,duties,false
i,fair,false
me,fair,false
do,bog,false
doing,bog,false
do,thing,false
your,urinate,false
eat,should,false
eat,could,false
eat,would,false
putting,gotta,false
gotta,putting,false
past,think,false
future,think,false
any,the,false
the,any,false
how,use,false
i,white,false
me,white,false
we,white,false
i,black,false
me,black,false
we,black,false
i,gray,false
me,gray,false
us,gray,false
we,gray,false
i,red,false
me,red,false
us,red,false
we,red,false
i,blue,false
me,blue,false
us,blue,false
we,blue,false
i,green,false
me,green,false
us,green,false
we,green,false
i,yellow,false
me,yellow,false
us,yellow,false
we,yellow,false
i,orange,false
me,orange,false
us,orange,false
we,orange,false
i,purple,false
me,purple,false
us,purple,false
we,purple,false
hi,fee,false
hello,fee,false
greetings,fee,false
job,nothing,false
nothing,job,false
nothing,strike,false
strike,nothing,false
wear,own,false
own,wear,false
the,use,false
has,got,false
a,from,false
the,from,false
from,to,false
from,too,false
do,harder,false
not,source,false
source,game,false
i,mood,false
me,mood,false
you,mood,false
us,mood,false
we,mood,false
it,mood,false
they,mood,false
them,mood,false
in,fuck,false
out,fuck,false
a,die,false
an,die,false
in,die,false
out,die,false
eat,keep,false
keep,eat,false
don t,they ll,false
he,dogs,false
she,dogs,false
mind,look,false
look,mind,false
yet,ok,false
ok,yet,false
let s,everything,false
let s,anything,false
i,ready,false
me,ready,false
us,ready,false
we,ready,false
they,ready,false
them,ready,false
it,ready,false
in,ready,false
out,ready,false
do,food,false
do,think,false
think,do,false
try,i,false
try,me,false
try,you,false
try,us,false
try,we,false
try,they,false
try,them,false
the,see,false
a,run,false
a,ran,false
go,wing,false
we,dong,false
unleash,have,false
have,unleash,false
take,is,false
take,are,false
is,sorry,false
let,and,false
have,listen,false
listen,tell,false
tell,listen,false
do,other,false
do,bake,false
doing,see,false
see,doing,false
bake,do,false
see,mistaken,false
gotta,filled,false
filled,fuck,false
alive,want,false
do,chewing,false
world,listen,false
they ll,here,false
think,wood,false
get,gets,false
gets,get,false
get,learn,false
learn,get,false
do,take,false
take,do,false
take,given,false
given,take,false
given,best,false
best,given,false
best,bind,false
bind,best,false
do,who,false
who,do,false
i ve,here,false
perceive,were,false
do,itches,false
ask,should,false
should,for,false
will,me,false
what s,skills,false
i am,should,false
i am,could,false
i am,would,false
get,need,false
doing,buy,false
buy,doing,false
hope,grow,false
the,drown,false
now,given,false
do,bring,false
a,let,false
you ve,wear,false
wear,we ve,false
just,thing,false
fond,able,false
able,like,false
unleash,for,false
for,unleash,false
for,should,false
for,could,false
for,would,false
should,went,false
could,went,false
would,went,false
not,seed,false
hi,sure,false
hello,sure,false
i ll,kind,false
for,live,false
do,giving,false
giving,do,false
me,get,false
think,listen,false
just,hi,false
just,hello,false
just,greetings,false
the,given,false
i,back,false
i,forward,false
i,left,false
i,right,false
me,back,false
me,forward,false
me,left,false
me,right,false
you,back,false
they,back,false
they,left,false
they,right,false
them,back,false
them,forward,false
he,back,false
he,forward,false
he,right,false
she,back,false
she,forward,false
she,right,false
it,back,false
it,forward,false
it,left,false
it,right,false
job,do,false
job,don t,false
shit s,i,false
i,wrong,false
me,wrong,false
you,wrong,false
they,wrong,false
them,wrong,false
he,wrong,false
she,wrong,false
it,wrong,false
us,wrong,false
we,wrong,false
do,sorry,false
my,being,false
conflict,we re,false
about,lose,false
about,win,false
do,ready,false
do,spend,false
me,job,false
i,job,false
you,job,false
we,job,false
us,job,false
they,job,false
them,job,false
he,job,false
she,job,false
it,job,false
job,possible,false
possible,jobs,false
me,possible,false
i,possible,false
you,possible,false
us,possible,false
we,possible,false
they,possible,false
them,possible,false
he,possible,false
she,possible,false
it,possible,false
never,most,false
your,yeah,false
you re,yeah,false
you re,i ll,false
your,i ll,false
i ll,you re,false
i ll,your,false
do,say,false
say,do,false
at,eat,false
he,i,false
she,i,false
me,i,false
you,i,false
they,i,false
them,i,false
him,i,false
her,i,false
it,i,false
a,tats,false
an,tats,false
we ve,crime,false
against,learn,false
meant,me,false
meant,i,false
meant,you,false
meant,us,false
meant,we,false
meant,they,false
meant,them,false
meant,he,false
meant,she,false
meant,him,false
meant,her,false
water,ask,false
i,reptile,false
me,reptile,false
you,reptile,false
they,reptile,false
them,reptile,false
he,reptile,false
she,reptile,false
it,reptile,false
him,reptile,false
job,up,false
job,down,false
kick,face,false
any,hi,false
any,hello,false
any,greetings,false
going,stars,false
vulture,use,false
think,them,false
me,ball,false
i,ball,false
you,ball,false
they,ball,false
them,ball,false
us,ball,false
we,ball,false
it,ball,false
he,ball,false
she,ball,false
him,ball,false
putting,given,false
given,putting,false
forward,see,false
backward,see,false
mind,own,false
own,you ve,false
own,i,false
according,conscious,false
think,gonna,false
gonna,source,false
source,dog,false
dog,source,false
dogs,source,false
source,dogs,false
source,cat,false
cat,source,false
vulture,source,false
source,vulture,false
vultures,source,false
source,vultures,false
mouse,source,false
source,mouse,false
cows,source,false
source,cows,false
cow,source,false
source,cow,false
rats,source,false
source,rats,false
do,fucking,false
fucking,do,false
your,get,false
in,see,false
out,see,false
from,but,false
i am,watch,false
watch,i am,false
do,found,false
found,do,false
found,infidels,false
infidels,found,false
have,best,false
best,have,false
a,crickets,false
entity,forward,false
entity,backward,false
will,longer,false
will,shorter,false
do,how,false
how,urinate,false
according,no,false
according,yes,false
course,possible,false
from,nail,false
spray,aspire,false
am,course,false
course,go,false
how,brb,false
me,culture,false
i,culture,false
you,culture,false
we,culture,false
us,culture,false
they,culture,false
them,culture,false
he,culture,false
she,culture,false
him,culture,false
it,culture,false
with,recommend,false
do,from,false
from,do,false
left,erratic,false
right,erratic,false
up,erratic,false
down,erratic,false
that s,know,false
this,come,false
that,come,false
are,look,false
is,look,false
shit s,stars,false
stars,shit s,false
here,work,false
work,need,false
with,i,false
with,we,false
with,he,false
with,she,false
up,want,false
down,want,false
i,running,false
a,get,false
get,listen,false
listen,get,false
will,hi,false
will,hello,false
hi,patience,false
hello,patience,false
greetings,patience,false
will,very,false
very,y all,false
culture,think,false
with,do,false
are,bring,false
is,bring,false
deceiving,wasting,false
time,light,false
on,consequences,false
off,consequences,false
a,eat,false
an,eat,false
you re,is,false
you re,are,false
do,homie,false
if,is,false
if,are,false
perfect,he,false
perfect,she,false
do,skull,false
is,take,false
are,take,false
at,merge,false
stop,stuck,false
all,no,false
all,yes,false
lost,seen,false
doing,go,false
get,able,false
use,won t,false
leave,come,false
do,ok,false
so,do,false
in,pay,false
out,pay,false
i,doing,false
me,doing,false
us,doing,false
them,doing,false
he,doing,false
she,doing,false
it,doing,false
up,dime,false
down,dime,false
left,dime,false
right,dime,false
games,good,false
games,bad,false
is,job,false
are,job,false
a,than,false
are,them,false
is,them,false
do,i ve,false
wait,don t,false
slipping,killed,false
killed,you ve,false
you ve,watch,false
get,pay,false
got,pay,false
i am,tats,false
much,going,false
going,what s,false
what s,really,false
filled,i am,false
think,let s,false
hit,do,false
i,truckers,false
me,truckers,false
long,handy,false
he,same,false
she,same,false
life,be,false
be,is,false
is,be,false
know,bake,false
what s,he,false
what s,she,false
i,consequences,false
me,consequences,false
you,consequences,false
we,consequences,false
us,consequences,false
they,consequences,false
that,consequences,false
he,consequences,false
she,consequences,false
it,consequences,false
make,go,false
go,should,false
go,would,false
go,could,false
now,thing,false
me,winning,false
gotta,which,false
gg,bad,false
gg,good,false
gg,game,false
me,deceiving,false
i,deceiving,false
you,deceiving,false
they,deceiving,false
he,deceiving,false
she,deceiving,false
him,deceiving,false
it,deceiving,false
deceiving,flute,false
to,game s,false
too,game s,false
am,eggs,false
eggs,that s,false
that s,keep,false
this s,keep,false
keep,why,false
keep,when,false
keep,then,false
keep,than,false
i am,plants,false
i am,plant,false
your,bring,false
it s,don t,false
it s,won t,false
it s,should,false
it s,would,false
it s,could,false
nearly,from,false
nearly,for,false
from,is,false
a,got,false
a,get,false
got,think,false
get,think,false
think,did,false
think,get,false
think,mime,false
think,bog,false
think,fuck,false
think,to,false
think,too,false
think,up,false
think,do,false
think,able,false
think,is,false
think,love,false
do,died,false
don t,died,false
come,woke,false
gotta,money,false
it,the,false
what s,handy,false
to,has,false
too,has,false
has,go,false
be,have,false
i am,room,false
i,shit s,false
me,shit s,false
you,shit s,false
we,shit s,false
us,shit s,false
they,shit s,false
them,shit s,false
he,shit s,false
she,shit s,false
it,shit s,false
a,cows,false
an,cows,false
coming,the,false
get,want,false
to,must,false
too,must,false
must,seen,false
i am,buy,false
shut,woke,false
wing,consequences,false
wing,me,false
the,those,false
thank,drown,false
overstayed,get,false
overstayed,got,false
everything,water,false
do,our,false
that s,wanna,false
what s,wanna,false
skin,sincere,false
tell,is,false
tell,are,false
up,perceive,false
down,perceive,false
perceive,is,false
perceive,are,false
what s,ask,false
what s,yeah,false
what s,is,false
what s,are,false
what s,perceive,false
be,strike,false
be,perceive,false
strike,see,false
see,strike,false
have,do,false
have,don t,false
here,like,false
much,push,false
has,spike,false
give,with,false
with,give,false
give,wanna,false
with,wanna,false
wanna,coming,false
coming,wanna,false
you,closer,false
i,closer,false
me,closer,false
we,closer,false
us,closer,false
they,closer,false
them,closer,false
he,closer,false
she,closer,false
in,closer,false
out,closer,false
you,farther,false
i,farther,false
me,farther,false
we,farther,false
us,farther,false
they,farther,false
them,farther,false
he,farther,false
she,farther,false
in,farther,false
out,farther,false
be,now,false
that s,could,false
that s,should,false
that s,would,false
i,firewall,false
me,firewall,false
you,firewall,false
us,firewall,false
we,firewall,false
they,firewall,false
them,firewall,false
it,firewall,false
he,firewall,false
she,firewall,false
do,flute,false
me,just,false
do,learning,false
ring,listen,false
you ll,source,false
ability,mime,false
i ve,i,false
i ve,me,false
i ve,you,false
i ve,they,false
i ve,them,false
i ve,he,false
i ve,she,false
i ve,him,false
i ve,her,false
i ve,it,false
eat,i,false
eat,we,false
eat,they,false
think,should,false
think,could,false
think,would,false
now,were,false
you ve,source,false
kill,done,false
done,kill,false
seen,i,false
seen,me,false
seen,we,false
i,gonna,false
me,gonna,false
gonna,course,false
gonna,source,false
doing,think,false
get,thank,false
it s,they ll,false
do,he,false
do,she,false
get,been,false
been,get,false
got,been,false
been,got,false
really,bar,false
outside,want,false
do,yeah,false
does,yeah,false
doing,yeah,false
immediate,much,false
much,were,false
dancing,time,false
time,dancing,false
time,hurt,false
hurt,time,false
i,relative,false
me,relative,false
you,relative,false
they,relative,false
them,relative,false
we,but,false
chivalrous,greatest,false
recommend,was,false
was,recommend,false
it s,infidels,false
for,be,false
be,for,false
for,with,false
perfect,all,false
good,bad,false
bad,good,false
stay,introduce,false
introduce,stay,false
buy,in,false
buy,out,false
in,buy,false
out,buy,false
do,plant,false
serious,own,false
light,i,false
long,think,false
what s,gear,false
ultimate,see,false
coming,way,false
way,coming,false
way,go,false
go,way,false
what s,who,false
who,what s,false
you re,know,false
find,let,false
let,to,false
let,too,false
with,see,false
watch,why,false
why,know,false
under,thing,false
thing,me,false
i,room,false
me,room,false
you,room,false
us,room,false
we,room,false
they,room,false
them,room,false
he,room,false
she,room,false
it,room,false
room,hi,false
room,hello,false
room,greetings,false
room,thing,false
thing,room,false
room,think,false
think,room,false
thing,games,false
room,games,false
i ll,got,false
i,orders,false
me,orders,false
us,orders,false
job,everything,false
everything,job,false
dogs,this,false
find,discriminate,false
discriminate,find,false
should,alive,false
could,alive,false
would,alive,false
shoot,filled,false
filled,shoot,false
we,what,false
we,why,false
we,when,false
we,who,false
we,where,false
know,make,false
a,drown,false
what s,huh,false
do,start,false
do,end,false
ultimate,face,false
experimenting,learn,false
learn,experimenting,false
is,leave,false
keep,that s,false
want,he s,false
want,she s,false
are,leave,false
is,like,false
are,like,false
do,on,false
do,off,false
should,without,false
could,without,false
would,without,false
something,those,false
those,something,false
about,like,false
find,up,false
find,down,false
find,left,false
find,right,false
watch,own,false
up,bake,false
down,bake,false
left,bake,false
right,bake,false
bake,come,false
going,mines,false
go,mines,false
bake,mines,false
bake,find,false
find,bake,false
mines,find,false
install,brb,false
you re,do,false
your,do,false
you re,does,false
your,does,false
you re,years,false
mine,years,false
mines,years,false
years,mines,false
years,mine,false
a,an,false
an,a,false
a,is,false
an,is,false
me,pays,false
i,pays,false
you,pays,false
us,pays,false
we,pays,false
they,pays,false
them,pays,false
it s,do,false
it s,does,false
it s,don t,false
it s,dosn t,false
what s,i,false
what s,me,false
what s,us,false
what s,we,false
what s,them,false
what s,they,false
